Accelerate,"From	void",,vDSP_vfix8,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfix8,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfix8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfix8D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfix8D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr16(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr16,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr16,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr16D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr16D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr16D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr32(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr32,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr32,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr32D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr32D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr32D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr8(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr8,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr8,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixr8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixr8D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixr8D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru16(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru16,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru16,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru16D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru16D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru16D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru32(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru32,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru32,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru32D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru32D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru32D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru8(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru8,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru8,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixru8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixru8D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixru8D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu16(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu16,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu16,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu16D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu16D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu16D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,short,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu32(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu32,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu32,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu32D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu32D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu32D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,int,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu8(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu8,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu8,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfixu8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfixu8D,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfixu8D,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",unsigned,char,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt16(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt16,(,short,"*A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt16,(,const,short,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt16D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt16D,(,short,"*A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt16D,(,const,short,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt32(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt32,(,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt32,(,const,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt32D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt32D,(,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt32D,(,const,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt8(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt8,(,char,"*A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt8,(,const,char,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vflt8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vflt8D,(,char,"*A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vflt8D,(,const,char,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu16(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu16,(,unsigned,short,"*A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu16,(,const,unsigned,short,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu16D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu16D,(,unsigned,short,"*A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu16D,(,const,unsigned,short,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu32(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu32,(,unsigned,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu32,(,const,unsigned,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu32D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu32D,(,unsigned,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu32D,(,const,unsigned,int,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu8(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu8,(,unsigned,char,"*A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu8,(,const,unsigned,char,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfltu8D(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfltu8D,(,unsigned,char,"*A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfltu8D,(,const,unsigned,char,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfrac(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfrac,(,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfrac,(,const,float,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vfracD(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vfracD,(,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_I,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vfracD,(,const,double,"*__vDSP_A,",vDSP_Stride,"__vDSP_IA,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vgathr(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vgathr,(,float,"*__vDSP_A,",vDSP_Length,"*__vDSP_B,",vDSP_Stride,"__vDSP_J,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vgathr,(,const,float,"*__vDSP_A,",const,vDSP_Length,"*__vDSP_B,",vDSP_Stride,"__vDSP_IB,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vgathrD(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vgathrD,(,double,"*__vDSP_A,",vDSP_Length,"*__vDSP_B,",vDSP_Stride,"__vDSP_J,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vgathrD,(,const,double,"*__vDSP_A,",const,vDSP_Length,"*__vDSP_B,",vDSP_Stride,"__vDSP_IB,",double,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vgathra(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,"From	void",,vDSP_vgathra,(,float,"**A,",vDSP_Stride,"__vDSP_I,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_K,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,,
Accelerate,"To	void",,vDSP_vgathra,(,const,float,"**__vDSP_A,",vDSP_Stride,"__vDSP_IA,",float,"*__vDSP_C,",vDSP_Stride,"__vDSP_IC,",vDSP_Length,__vDSP_N);,,,,,,,,,,,,,,,
Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Modified,,vDSP_vgathraD(),,,,,,,,,,,,,,,,,,,,,,,,,,,
Accelerate,Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
